seasonYear,date,gridID,time,timeSeg,birdMamm,earlierName,eBirdIndiaName2023,number,distance,HSF,remarks
2024 Winter,2024-Dec-17,D15,08:18,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,10,S,Male at Loranthus
2024 Winter,2024-Dec-17,D15,08:18,1,Bird,,Red-whiskered Bulbul,2,30,H,
2024 Winter,2024-Dec-17,D15,08:18,2,Bird,,Orange Minivet,3,30,S,"1 male, 2 female"
2024 Winter,2024-Dec-17,D15,08:18,2,Bird,,Greater Coucal,1,50,H,
2024 Winter,2024-Dec-17,D15,08:18,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,S,At Spathodea campanulata
2024 Winter,2024-Dec-17,D15,08:18,2,Bird,,Yellow-browed Bulbul,2,30,H,
2024 Winter,2024-Dec-17,D15,08:18,2,Mammal,,JUNGLE STRIPED SQUIRREL,1,30,H,
2024 Winter,2024-Dec-17,E14,08:32,1,Bird,,Black-throated Munia,2,30,S,"At Ochlandra, near the stream"
2024 Winter,2024-Dec-17,E14,08:32,1,Bird,,Crimson-backed Sunbird (Small Sunbird),2,20,H,
2024 Winter,2024-Dec-17,E14,08:32,1,Bird,,Common Tailorbird,1,30,H,
2024 Winter,2024-Dec-17,E14,08:32,1,Bird,,Greenish Warbler,1,20,H,
2024 Winter,2024-Dec-17,E14,08:32,1,Bird,,Indian Scimitar-Babbler,2,30,H,
2024 Winter,2024-Dec-17,E14,08:32,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,H,
2024 Winter,2024-Dec-17,E14,08:32,2,Bird,,White-cheeked Barbet (Small Green Barbet),2,30,H,
2024 Winter,2024-Dec-17,E14,08:32,2,Mammal,,NILGIRI LANGUR,1,30,H,
2024 Winter,2024-Dec-17,E14,08:32,2,Bird,,Crested Serpent-Eagle,1,50,H,
2024 Winter,2024-Dec-17,F14,08:47,1,Mammal,,NILGIRI LANGUR,1,30,H,
2024 Winter,2024-Dec-17,F14,08:47,1,Bird,,Chestnut-headed Bee-eater,1,30,H,
2024 Winter,2024-Dec-17,F14,08:47,1,Bird,,Yellow-browed Bulbul,2,30,H,
2024 Winter,2024-Dec-17,F14,08:47,1,Bird,,Nilgiri Flowerpecker,1,20,H,
2024 Winter,2024-Dec-17,F14,08:47,1,Bird,,Red-whiskered Bulbul,2,30,H,
2024 Winter,2024-Dec-17,F14,08:47,1,Bird,,Large-billed Crow,1,50,H,
2024 Winter,2024-Dec-17,F14,08:47,1,Bird,,Purple Sunbird,1,10,S,Female
2024 Winter,2024-Dec-17,F14,08:47,1,Bird,,Southern Hill Myna,1,30,H,
2024 Winter,2024-Dec-17,F14,08:47,1,Bird,,Greater Coucal,1,50,H,
2024 Winter,2024-Dec-17,F14,08:47,1,Bird,,Grey Junglefowl,1,50,H,
2024 Winter,2024-Dec-17,F14,08:47,2,Bird,,Plum-headed Parakeet,1,30,H,
2024 Winter,2024-Dec-17,F14,08:47,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,H,
2024 Winter,2024-Dec-17,F14,08:47,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,10,H,
2024 Winter,2024-Dec-17,F14,08:47,2,Bird,,Greenish Warbler,1,20,H,
2024 Winter,2024-Dec-17,F14,08:47,2,Bird,,Golden-fronted Leafbird (Golden-fronted Chloropsis),1,30,H,
2024 Winter,2024-Dec-17,G14,09:02,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,30,H,
2024 Winter,2024-Dec-17,G14,09:02,1,Bird,,Green Warbler,1,20,H,
2024 Winter,2024-Dec-17,G14,09:02,1,Bird,,Yellow-browed Bulbul,5,30,S,
2024 Winter,2024-Dec-17,G14,09:02,1,Bird,,Square-tailed Bulbul (Black Bulbul),2,50,H,
2024 Winter,2024-Dec-17,G14,09:02,1,Bird,,Yellow-browed Bulbul,3,20,S,
2024 Winter,2024-Dec-17,G14,09:02,1,Bird,,Indian Scimitar-Babbler,2,50,H,
2024 Winter,2024-Dec-17,G14,09:02,1,Bird,,Grey Junglefowl,1,50,H,
2024 Winter,2024-Dec-17,G14,09:02,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Winter,2024-Dec-17,G14,09:02,1,Bird,,Red-whiskered Bulbul,1,30,H,
2024 Winter,2024-Dec-17,G14,09:02,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,10,F,UC
2024 Winter,2024-Dec-17,G14,09:02,2,Mammal,,NILGIRI LANGUR,1,30,S,
2024 Winter,2024-Dec-17,G14,09:02,2,Birdsp.,,sunbird sp.,1,30,S,
2024 Winter,2024-Dec-17,G14,09:02,2,Bird,,Chestnut-headed Bee-eater,1,30,H,
2024 Winter,2024-Dec-17,G14,09:02,2,Bird,,Nilgiri Flowerpecker,1,10,S,
2024 Winter,2024-Dec-17,H14,09:17,1,Mammal,,NILGIRI LANGUR,4,10,S,
2024 Winter,2024-Dec-17,H14,09:17,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Winter,2024-Dec-17,H14,09:17,1,Bird,,Southern Hill Myna,1,50,H,
2024 Winter,2024-Dec-17,H14,09:17,1,Bird,,Large-billed Crow,1,50,H,
2024 Winter,2024-Dec-17,H14,09:17,1,Bird,,Yellow-browed Bulbul,2,30,S,
2024 Winter,2024-Dec-17,H14,09:17,1,Bird,,Nilgiri Flowerpecker,1,10,S,
2024 Winter,2024-Dec-17,H14,09:17,2,Bird,,Square-tailed Bulbul (Black Bulbul),2,5,S,
2024 Winter,2024-Dec-17,H14,09:17,2,Bird,,Grey Junglefowl,1,50,H,
2024 Winter,2024-Dec-17,I15,06:40,1,Bird,,Chestnut-headed Bee-eater,4,20,F,OC
2024 Winter,2024-Dec-17,I15,06:40,1,Mammal,,GAUR,18,10,S,Herd runs away
2024 Winter,2024-Dec-17,I15,06:40,1,Bird,,Yellow-browed Bulbul,2,20,H,
2024 Winter,2024-Dec-17,I15,06:40,1,Mammal,,NILGIRI LANGUR,1,50,H,>100 m
2024 Winter,2024-Dec-17,I15,06:40,1,Bird,,Greenish Warbler,1,10,H,
