seasonYear,date,gridID,start_time,timeSeg,birdMamm,common_name,number,distance,HSF,remarks,scientific_name
2024 Summer,2024-Apr-24,L08,6:46,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,L08,6:46,1,Bird,Indian Scimitar-Babbler,2,30,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-24,L08,6:46,2,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Summer,2024-Apr-24,L08,6:46,2,Bird,Greater Racket-tailed Drongo,1,10,S,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,L08,6:46,2,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-24,L08,6:46,2,Bird,Nilgiri Flowerpecker,1,10,S,,Dicaeum concolor
2024 Summer,2024-Apr-24,L08,6:46,2,Bird,Malabar Flameback,1,50,H,,Chrysocolaptes socialis
2024 Summer,2024-Apr-24,L08,6:46,2,Bird,White-bellied Blue Flycatcher,1,50,H,,Cyornis pallidipes
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Malabar Barbet,2,30,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Greater Racket-tailed Drongo,1,20,S,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Yellow-browed Bulbul,2,20,S,,Iole indica
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Large-billed Crow,1,30,H,,Corvus macrorhynchos
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Stork-billed Kingfisher,1,50,H,,Pelargopsis capensis
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Nilgiri Flowerpecker,1,20,S,,Dicaeum concolor
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Indian White-eye,1,20,H,"GP, ",Zosterops palpebrosus
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Crimson-backed Sunbird,1,20,H,,Leptocoma minima
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Asian Fairy-bluebird,1,30,H,,Irena puella
2024 Summer,2024-Apr-24,M08,7:05,1,Bird,Greater Racket-tailed Drongo,2,30,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,M08,7:05,2,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Summer,2024-Apr-24,M08,7:05,2,Bird,Asian Emerald Dove,1,50,H,,Chalcophaps indica
2024 Summer,2024-Apr-24,M08,7:05,2,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Summer,2024-Apr-24,M08,7:05,2,Bird,Orange Minivet,1,50,H,,Pericrocotus flammeus
2024 Summer,2024-Apr-24,M08,7:05,2,Bird,Velvet-fronted Nuthatch,1,50,H,,Sitta frontalis
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,Stork-billed Kingfisher,1,50,H,,Pelargopsis capensis
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,Yellow-browed Bulbul,2,20,H,,Iole indica
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,Grey Junglefowl,2,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,White-throated Kingfisher,1,50,H,,Halcyon smyrnensis
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,Greenish Warbler,1,20,H,,Phylloscopus trochiloides
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,Greater Racket-tailed Drongo,1,20,S,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,M07,7:17,1,Bird,Asian Fairy-bluebird,1,20,H,,Irena puella
2024 Summer,2024-Apr-24,M07,7:17,2,Bird,Large-billed Crow,1,50,H,,Corvus macrorhynchos
2024 Summer,2024-Apr-24,M07,7:17,2,Bird,Vernal Hanging-Parrot,1,30,S,OC,Loriculus vernalis
2024 Summer,2024-Apr-24,M07,7:17,2,Bird,White-bellied Treepie,1,50,H,,Dendrocitta leucogastra
2024 Summer,2024-Apr-24,M07,7:17,2,Bird,Orange Minivet,1,30,H,,Pericrocotus flammeus
2024 Summer,2024-Apr-24,L07,7:33,1,Bird,Stork-billed Kingfisher,1,50,H,,Pelargopsis capensis
2024 Summer,2024-Apr-24,L07,7:33,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,L07,7:33,1,Bird,Malabar Imperial-Pigeon,1,50,H,,Ducula cuprea
2024 Summer,2024-Apr-24,L07,7:33,1,Bird,Indian Swiftlet,4,50,S,OC,Aerodramus unicolor
2024 Summer,2024-Apr-24,L07,7:33,2,Bird,River Tern,1,50,S,,Sterna aurantia
2024 Summer,2024-Apr-24,L07,7:33,2,Bird,White-throated Kingfisher,1,50,H,,Halcyon smyrnensis
2024 Summer,2024-Apr-24,L07,7:33,2,Bird,Nilgiri Flowerpecker,1,30,H,,Dicaeum concolor
2024 Summer,2024-Apr-24,L07,7:33,2,Bird,Vernal Hanging-Parrot,1,10,S,,Loriculus vernalis
2024 Summer,2024-Apr-24,L06,7:49,1,Bird,Greater Racket-tailed Drongo,1,20,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,L06,7:49,1,Bird,Southern Hill Myna,1,20,H,,Gracula indica
2024 Summer,2024-Apr-24,L06,7:49,1,Bird,Orange Minivet,2,20,S,,Pericrocotus flammeus
2024 Summer,2024-Apr-24,L06,7:49,1,Bird,Velvet-fronted Nuthatch,2,10,S,,Sitta frontalis
2024 Summer,2024-Apr-24,L06,7:49,1,Bird,Little Spiderhunter,1,0,S,,Arachnothera longirostra
2024 Summer,2024-Apr-24,L06,7:49,1,Bird,Crimson-backed Sunbird,1,0,H,,Leptocoma minima
2024 Summer,2024-Apr-24,L06,7:49,1,Bird,Nilgiri Flowerpecker,2,20,S,,Dicaeum concolor
2024 Summer,2024-Apr-24,L06,7:49,1,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Summer,2024-Apr-24,L06,7:49,2,Bird,Crimson-backed Sunbird,1,30,H,,Leptocoma minima
2024 Summer,2024-Apr-24,L06,7:49,2,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Summer,2024-Apr-24,L06,7:49,2,Bird,Indian Swiftlet,3,50,S,OC,Aerodramus unicolor
2024 Summer,2024-Apr-24,L06,7:49,2,Bird,White-throated Kingfisher,1,50,H,,Halcyon smyrnensis
2024 Summer,2024-Apr-24,L06,7:49,2,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Summer,2024-Apr-24,L06,7:49,2,Bird,River Tern,1,50,H,,Sterna aurantia
2024 Summer,2024-Apr-24,L06,7:49,2,Bird,Little Cormorant,3,50,H,,Microcarbo niger
2024 Summer,2024-Apr-24,K06,8:04,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,K06,8:04,1,Bird,Malabar Grey Hornbill,1,30,S,"came to a nearby tree to feed the female, no chicks heard",Ocyceros griseus
2024 Summer,2024-Apr-24,K06,8:04,1,Bird,Malabar Grey Hornbill,1,0,S,female in the nest,Ocyceros griseus
2024 Summer,2024-Apr-24,K06,8:04,1,Bird,Malabar Imperial-Pigeon,6,30,S,,Ducula cuprea
2024 Summer,2024-Apr-24,K06,8:04,1,Bird,Bronzed Drongo,1,30,H,,Dicrurus aeneus
2024 Summer,2024-Apr-24,K06,8:04,1,Bird,Southern Hill Myna,1,30,H,,Gracula indica
2024 Summer,2024-Apr-24,K06,8:04,2,Bird,Malabar Barbet,1,30,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-24,K06,8:04,2,Bird,Vernal Hanging-Parrot,1,20,H,,Loriculus vernalis
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,Malabar Grey Hornbill,1,50,H,possibly from the previous PC,Ocyceros griseus
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,Asian Fairy-bluebird,1,30,H,,Irena puella
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,Crimson-backed Sunbird,1,10,H,,Leptocoma minima
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,Little Spiderhunter,1,30,H,,Arachnothera longirostra
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,White-bellied Treepie,2,30,H,,Dendrocitta leucogastra
2024 Summer,2024-Apr-24,K07,8:25,1,Bird,Nilgiri Flowerpecker,1,10,S,,Dicaeum concolor
2024 Summer,2024-Apr-24,K07,8:25,2,Bird,Jungle Owlet,1,50,H,,Glaucidium radiatum
2024 Summer,2024-Apr-24,K07,8:25,2,Bird,Malabar Grey Hornbill,1,30,H,diff,Ocyceros griseus
2024 Summer,2024-Apr-24,J07,8:40,1,Bird,Orange Minivet,2,20,S,,Pericrocotus flammeus
2024 Summer,2024-Apr-24,J07,8:40,1,Bird,Malabar Grey Hornbill,1,50,H,,Ocyceros griseus
2024 Summer,2024-Apr-24,J07,8:40,1,Bird,Greater Racket-tailed Drongo,1,30,S,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,J07,8:40,1,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Summer,2024-Apr-24,J07,8:40,1,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-24,J07,8:40,1,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Summer,2024-Apr-24,J07,8:40,1,Bird,White-cheeked Barbet,2,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-24,J07,8:40,2,Bird,Yellow-browed Bulbul,2,20,S,,Iole indica
2024 Summer,2024-Apr-24,J07,8:40,2,Bird,Square-tailed Bulbul,3,20,S,,Hypsipetes ganeesa
2024 Summer,2024-Apr-24,J07,8:40,2,Bird,Crimson-backed Sunbird,1,20,H,,Leptocoma minima
2024 Summer,2024-Apr-24,J07,8:40,2,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Summer,2024-Apr-24,J07,8:40,2,Bird,Malabar Barbet,1,50,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-24,J07,8:40,2,Bird,Asian Fairy-bluebird,1,20,S,X,Irena puella
2024 Summer,2024-Apr-24,J07,8:40,2,Bird,Great Hornbill,1,50,H,X,Buceros bicornis
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Puff-throated Babbler,1,20,H,,Pellorneum ruficeps
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Nilgiri Flowerpecker,1,5,H,,Dicaeum concolor
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Indian Peafowl,2,30,H,,Pavo cristatus
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Red-whiskered Bulbul,1,10,S,"GP, ",Pycnonotus jocosus
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Southern Hill Myna,1,20,H,,Gracula indica
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Red-whiskered Bulbul,2,30,S,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Common Tailorbird,1,15,H,,Orthotomus sutorius
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Grey-fronted Green-Pigeon,3,5,S,,Treron affinis
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Southern Hill Myna,6,5,S,,Gracula indica
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Jungle Myna,1,15,S,,Acridotheres fuscus
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Large-billed Crow,1,50,F,OC,Corvus macrorhynchos
2024 Summer,2024-Apr-23,H17,6:15,1,Bird,Vernal Hanging-Parrot,1,50,H,,Loriculus vernalis
2024 Summer,2024-Apr-23,H17,6:15,2,Bird,Grey Junglefowl,1,30,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,H17,6:15,2,Bird,Jungle Myna,1,50,H,,Acridotheres fuscus
2024 Summer,2024-Apr-23,H17,6:15,2,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,H16,6:31,1,Bird,Common Iora,1,30,H,,Aegithina tiphia
2024 Summer,2024-Apr-23,H16,6:31,1,Bird,Jungle Myna,1,30,S,,Acridotheres fuscus
2024 Summer,2024-Apr-23,H16,6:31,1,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,H16,6:31,1,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,H16,6:31,1,Bird,Red-whiskered Bulbul,1,50,H,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,H16,6:31,1,Bird,Southern Hill Myna,1,10,F,,Gracula indica
2024 Summer,2024-Apr-23,H16,6:31,1,Bird,Indian Peafowl,1,50,H,,Pavo cristatus
2024 Summer,2024-Apr-23,H16,6:31,1,Bird,Indian Scimitar-Babbler,1,30,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,H16,6:31,2,Bird,Red-whiskered Bulbul,1,30,H,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,H16,6:31,2,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Summer,2024-Apr-23,H16,6:31,2,Bird,Velvet-fronted Nuthatch,3,20,H,,Sitta frontalis
2024 Summer,2024-Apr-23,H16,6:31,2,Bird,Greenish Warbler,1,30,S,,Phylloscopus trochiloides
2024 Summer,2024-Apr-23,H16,6:31,2,Bird,Malabar Barbet,1,50,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,H16,6:31,2,Bird,Greater Coucal,1,50,H,,Centropus sinensis
2024 Summer,2024-Apr-23,H16,6:31,2,Bird,Malabar Whistling-Thrush,1,30,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-23,H16,6:31,2,Bird,Grey Junglefowl,1,30,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,G16,6:44,1,Bird,Red-whiskered Bulbul,6,0,S,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,G16,6:44,1,Bird,Velvet-fronted Nuthatch,2,0,S,,Sitta frontalis
2024 Summer,2024-Apr-23,G16,6:44,1,Bird,Vernal Hanging-Parrot,4,0,S,E,Loriculus vernalis
2024 Summer,2024-Apr-23,G16,6:44,1,Bird,Indian White-eye,2,0,F,,Zosterops palpebrosus
2024 Summer,2024-Apr-23,G16,6:44,1,Bird,White-cheeked Barbet,2,50,S,,Psilopogon viridis
2024 Summer,2024-Apr-23,G16,6:44,1,Bird,Puff-throated Babbler,1,30,H,,Pellorneum ruficeps
2024 Summer,2024-Apr-23,G16,6:44,1,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,G16,6:44,1,Bird,Malabar Barbet,2,50,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,G16,6:44,1,Bird,Nilgiri Flowerpecker,1,20,S,,Dicaeum concolor
2024 Summer,2024-Apr-23,G16,6:44,2,Bird,Red-whiskered Bulbul,3,0,S,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,G16,6:44,2,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,G16,6:44,2,Bird,Malabar Whistling-Thrush,1,50,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-23,G16,6:44,2,Bird,Common Tailorbird,1,30,H,,Orthotomus sutorius
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,White-cheeked Barbet,2,10,S,Mixed-flock,Psilopogon viridis
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Red-whiskered Bulbul,1,10,S,"GP, Mixed-flock",Pycnonotus jocosus
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Velvet-fronted Nuthatch,2,10,S,Mixed-flock,Sitta frontalis
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Yellow-browed Bulbul,2,10,S,Mixed-flock,Iole indica
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Orange Minivet,5,10,S,Mixed-flock,Pericrocotus flammeus
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Bar-winged Flycatcher-shrike,2,10,S,Mixed-flock,Hemipus picatus
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Indian Yellow Tit,2,10,S,Mixed-flock,Machlolophus aplonotus
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Grey-fronted Green-Pigeon,1,15,S,,Treron affinis
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Chestnut-headed Bee-eater,1,5,S,,Merops leschenaulti
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Indian Peafowl,1,20,S,,Pavo cristatus
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Brown-capped Pygmy Woodpecker,1,10,S,Mixed-flock,Yungipicus nanus
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Southern Hill Myna,2,10,S,,Gracula indica
2024 Summer,2024-Apr-23,G15,6:59,1,Bird,Malabar Barbet,2,10,S,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,G15,6:59,2,Bird,Eastern Cattle-Egret,1,10,S,,Ardea coromanda
2024 Summer,2024-Apr-23,G15,6:59,2,Bird,Indian White-eye,1,10,S,"GP, ",Zosterops palpebrosus
2024 Summer,2024-Apr-23,G15,6:59,2,Bird,Eastern Cattle-Egret,1,15,S,diff,Ardea coromanda
2024 Summer,2024-Apr-23,G15,6:59,2,Bird,Southern Hill Myna,4,30,S,,Gracula indica
2024 Summer,2024-Apr-23,G15,6:59,2,Bird,Grey-fronted Green-Pigeon,1,20,S,,Treron affinis
2024 Summer,2024-Apr-23,G14,7:15,1,Bird,Forest Wagtail,1,30,F,"E, heard and seen calling",Dendronanthus indicus
2024 Summer,2024-Apr-23,G14,7:15,1,Bird,Yellow-browed Bulbul,2,20,H,,Iole indica
2024 Summer,2024-Apr-23,G14,7:15,1,Bird,Malabar Barbet,2,30,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,G14,7:15,1,Bird,Indian Peafowl,1,50,H,,Pavo cristatus
2024 Summer,2024-Apr-23,G14,7:15,1,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,G14,7:15,1,Bird,Large-billed Crow,1,30,H,,Corvus macrorhynchos
2024 Summer,2024-Apr-23,G14,7:15,1,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,G14,7:15,1,Bird,White-cheeked Barbet,1,50,H,7:19,Psilopogon viridis
2024 Summer,2024-Apr-23,G14,7:15,2,Bird,Southern Hill Myna,1,30,H,7:20,Gracula indica
2024 Summer,2024-Apr-23,G14,7:15,2,Bird,Southern Hill Myna,4,30,H,,Gracula indica
2024 Summer,2024-Apr-23,G14,7:15,2,Bird,Greater Coucal,1,50,H,,Centropus sinensis
2024 Summer,2024-Apr-23,G14,7:15,2,Bird,Malabar Whistling-Thrush,1,50,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-23,G14,7:15,2,Bird,Red-whiskered Bulbul,2,30,H,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,G14,7:15,2,Bird,Eastern Cattle-Egret,1,30,S,,Ardea coromanda
2024 Summer,2024-Apr-23,F14,7:29,1,Bird,Red-whiskered Bulbul,1,30,H,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,F14,7:29,1,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,F14,7:29,1,Bird,Southern Hill Myna,4,20,H,,Gracula indica
2024 Summer,2024-Apr-23,F14,7:29,1,Bird,Malabar Barbet,1,50,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,F14,7:29,1,Bird,Common Flameback,2,20,S,,Dinopium javanense
2024 Summer,2024-Apr-23,F14,7:29,1,Bird,Indian Peafowl,1,50,H,7:33,Pavo cristatus
2024 Summer,2024-Apr-23,F14,7:29,2,Bird,Malabar Flameback,1,30,H,,Chrysocolaptes socialis
2024 Summer,2024-Apr-23,F14,7:29,2,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Summer,2024-Apr-23,F14,7:29,2,Bird,Orange Minivet,1,20,H,"GP, ",Pericrocotus flammeus
2024 Summer,2024-Apr-23,F14,7:29,2,Bird,Grey-breasted Prinia,2,20,H,,Prinia hodgsonii
2024 Summer,2024-Apr-23,F14,7:29,2,Bird,Red-whiskered Bulbul,2,20,H,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,F14,7:29,2,Bird,Plum-headed Parakeet,1,30,F,,Psittacula cyanocephala
2024 Summer,2024-Apr-23,F14,7:29,2,Bird,Black-throated Munia,1,15,F,"GP, OC",Lonchura kelaarti
2024 Summer,2024-Apr-23,F14,7:29,2,Bird,Little Spiderhunter,1,0,S,,Arachnothera longirostra
2024 Summer,2024-Apr-23,F15,7:46,1,Bird,Malabar Barbet,1,30,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,F15,7:46,1,Bird,Eurasian Hoopoe,1,50,H,,Upupa epops
2024 Summer,2024-Apr-23,F15,7:46,1,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,F15,7:46,1,Bird,Malabar Flameback,1,50,S,,Chrysocolaptes socialis
2024 Summer,2024-Apr-23,F15,7:46,2,Bird,Velvet-fronted Nuthatch,2,30,S,,Sitta frontalis
2024 Summer,2024-Apr-23,F15,7:46,2,Bird,Large-billed Crow,2,50,H,,Corvus macrorhynchos
2024 Summer,2024-Apr-23,F15,7:46,2,Bird,White-cheeked Barbet,2,30,S,,Psilopogon viridis
2024 Summer,2024-Apr-23,F16,8:01,1,Bird,Shikra,1,10,S,,Accipiter badius
2024 Summer,2024-Apr-23,F16,8:01,1,Bird,Greater Racket-tailed Drongo,1,10,S,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,F16,8:01,1,Bird,Common Tailorbird,1,20,H,,Orthotomus sutorius
2024 Summer,2024-Apr-23,F16,8:01,1,Bird,Indian White-eye,1,30,H,"GP, ",Zosterops palpebrosus
2024 Summer,2024-Apr-23,F16,8:01,1,Bird,Purple Sunbird,1,50,H,,Cinnyris asiaticus
2024 Summer,2024-Apr-23,F16,8:01,1,Bird,Greater Coucal,1,50,H,,Centropus sinensis
2024 Summer,2024-Apr-23,F16,8:01,1,Bird,Red-whiskered Bulbul,1,30,S,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,F16,8:01,1,Bird,Puff-throated Babbler,1,30,H,,Pellorneum ruficeps
2024 Summer,2024-Apr-23,F16,8:01,2,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,F16,8:01,2,Bird,Large-billed Crow,1,50,H,,Corvus macrorhynchos
2024 Summer,2024-Apr-23,F16,8:01,2,Bird,Nilgiri Flowerpecker,1,10,S,,Dicaeum concolor
2024 Summer,2024-Apr-23,F16,8:01,2,Bird,Indian Peafowl,1,50,H,,Pavo cristatus
2024 Summer,2024-Apr-23,F16,8:01,2,Bird,Vernal Hanging-Parrot,1,50,F,OC,Loriculus vernalis
2024 Summer,2024-Apr-23,F16,8:01,2,Bird,Oriental Magpie-Robin,1,50,H,,Copsychus saularis
2024 Summer,2024-Apr-23,E15,8:18,1,Bird,Black-hooded Oriole,1,30,H,E,Oriolus xanthornus
2024 Summer,2024-Apr-23,E15,8:18,1,Bird,Red-whiskered Bulbul,4,5,S,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,E15,8:18,1,Bird,Common Tailorbird,1,10,H,,Orthotomus sutorius
2024 Summer,2024-Apr-23,E15,8:18,1,Bird,Large-billed Crow,1,30,H,,Corvus macrorhynchos
2024 Summer,2024-Apr-23,E15,8:18,1,Bird,Golden-fronted Leafbird,2,15,S,,Chloropsis aurifrons
2024 Summer,2024-Apr-23,E15,8:18,1,Bird,Red-whiskered Bulbul,5,30,S,8:21,Pycnonotus jocosus
2024 Summer,2024-Apr-23,E15,8:18,1,Bird,Large-billed Crow,1,30,S,,Corvus macrorhynchos
2024 Summer,2024-Apr-23,E15,8:18,1,Bird,Greater Coucal,1,50,H,,Centropus sinensis
2024 Summer,2024-Apr-23,E15,8:18,1,Bird,Black-throated Munia,1,30,F,UC,Lonchura kelaarti
2024 Summer,2024-Apr-23,E15,8:18,2,Bird,Chestnut-headed Bee-eater,1,50,F,OC,Merops leschenaulti
2024 Summer,2024-Apr-23,E15,8:18,2,Bird,Shikra,1,50,H,,Accipiter badius
2024 Summer,2024-Apr-23,E15,8:18,2,Bird,Malabar Barbet,2,30,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,E15,8:18,2,Bird,Heart-spotted Woodpecker,2,10,S,,Hemicircus canente
2024 Summer,2024-Apr-23,E15,8:18,2,Bird,Plum-headed Parakeet,1,20,F,OC,Psittacula cyanocephala
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Brown Fish-Owl,1,30,S,E,Ketupa zeylonensis
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Greater Coucal,1,5,H,,Centropus sinensis
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Common Tailorbird,1,20,H,,Orthotomus sutorius
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Oriental Magpie-Robin,1,30,H,,Copsychus saularis
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Chestnut-headed Bee-eater,1,30,S,,Merops leschenaulti
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Crimson-backed Sunbird,1,20,H,,Leptocoma minima
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Jungle Myna,2,30,S,,Acridotheres fuscus
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Red-whiskered Bulbul,2,15,S,,Pycnonotus jocosus
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Nilgiri Flowerpecker,1,15,H,,Dicaeum concolor
2024 Summer,2024-Apr-23,D15,8:37,1,Bird,Black-throated Munia,2,10,F,OC,Lonchura kelaarti
2024 Summer,2024-Apr-23,D15,8:42,2,Bird,Orange Minivet,1,30,H,"GP, ",Pericrocotus flammeus
2024 Summer,2024-Apr-23,D15,8:42,2,Bird,Black-throated Munia,1,20,S,,Lonchura kelaarti
2024 Summer,2024-Apr-23,D15,8:42,2,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Summer,2024-Apr-23,D15,8:42,2,Bird,Eurasian Hoopoe,1,50,H,,Upupa epops
2024 Summer,2024-Apr-23,D15,8:42,2,Bird,Nilgiri Flowerpecker,1,20,F,UC,Dicaeum concolor
2024 Summer,2024-Apr-23,D15,8:42,2,Bird,Grey-breasted Prinia,1,30,H,,Prinia hodgsonii
